ID,pageName,quotationNumber,ddlState,userId,saveDateTime,LOB,Classification,
168173,Mortgagee,QQ7355210000,NB,Olivia,06:03.9,Businessowners,Welding,
168154,Mortgagee,QQ7355210000,NB,Olivia,04:55.9,Businessowners,Welding,
168151,AdditionalNamedInsuredDetails,QQ7355210000,CA,Olivia,04:51.3,Businessowners,Welding,
168141,Mortgagee,QQ7687910000,NB,Jim,03:01.4,Businessowners,Plumbers,
168140,Mortgagee,QQ7687910000,NB,Jim,02:59.0,Businessowners,Plumbers,
168122,Mortgagee,QQ7687910000,NB,Jim,00:42.5,Businessowners,Plumbers,
168106,Mortgagee,QQ1963510000,CA,Yalveen,27:02.6,Businessowners,Petals Florist,
168105,Mortgagee,QQ1963510000,CA,Yalveen,27:00.8,Businessowners,Petals Florist,
168104,Mortgagee,QQ1963510000,CA,Yalveen,26:58.9,Businessowners,Petals Florist,
168071,AdditionalNamedInsuredDetails,QQ1963510000,NB,Yalveen,23:21.9,Businessowners,Petals Florist,
168070,AdditionalNamedInsuredDetails,QQ1963510000,CA,Yalveen,23:20.6,Businessowners,Petals Florist,
168069,AdditionalNamedInsuredDetails,QQ1963510000,CA,Yalveen,22:23.9,Businessowners,Petals Florist,
168054,WCAdditionalNamedInsuredDetails,QQ5653210000,CA,William,26:24.4,Workers Compensation,Carpenters,
168006,CAAdditionalNamedInsuredDetails,QQ1795910000,CA,Marchel,22:05.4,CommercialAuto,null,
167999,CAAdditionalNamedInsuredDetails,QQ222810000,CA,John,19:46.3,Commercial Auto,Petals Florist,
167987,AdditionalNamedInsuredDetails,QQ7021810000,CA,Shweta,16:11.8,Businessowners,Carpet Stores,
167971,WCAdditionalNamedInsuredDetails,QQ708510000,CA,Shreya,10:49.1,Workers Compensation,Carpet Cleaning Services,
167946,Mortgagee,QQ1607610000,CA,Rakshit,01:50.2,Businessowners,Construction,
167928,AdditionalNamedInsuredDetails,QQ1607610000,CA,Rakshit,58:57.7,Businessowners,Construction,
167927,AdditionalNamedInsuredDetails,QQ1607610000,CA,Rakshit,58:29.2,Businessowners,Construction,
167926,AdditionalNamedInsuredDetails,QQ1607610000,EC,Rakshit,57:04.2,Businessowners,Construction,
167867,CAAdditionalNamedInsuredDetails,QQ7609210000,EC,Tyler,47:46.4,Commercial Auto,Carpet Stores,
167866,CAAdditionalNamedInsuredDetails,QQ7609210000,EC,Tyler,47:21.8,Commercial Auto,Carpet Stores,
167865,CAAdditionalNamedInsuredDetails,QQ7609210000,CA,Tyler,46:59.8,Commercial Auto,Carpet Stores,
167864,CAAdditionalNamedInsuredDetails,QQ7609210000,CA,Tyler,46:57.0,Commercial Auto,Carpet Stores,
167856,Mortgagee,QQ8779710000,CA,Alexender,42:23.5,Businessowners,Carpet Stores,
167839,AdditionalNamedInsuredDetails,QQ8779710000,CA,Alexender,40:32.3,Businessowners,Carpet Stores,
167831,Mortgagee,QQ1365310000,NB,raj,09:18.9,Businessowners,Petals Florist,
167830,Mortgagee,QQ1365310000,NB,raj,09:16.6,Businessowners,Petals Florist,
167829,Mortgagee,QQ1365310000,NB,raj,09:04.6,Businessowners,Petals Florist,
167637,AdditionalNamedInsuredDetails,QQ6805510000,NB,Michael,19:52.7,Businessowners,DayCare Center,
167636,AdditionalNamedInsuredDetails,QQ6805510000,NB,Michael,19:51.8,Businessowners,DayCare Center,
167635,AdditionalNamedInsuredDetails,QQ6805510000,NB,Michael,19:49.5,Businessowners,DayCare Center,
167603,AdditionalNamedInsuredDetails,QQ8081110000,NB,Lucy,15:58.2,Businessowners,Liquor,
167602,AdditionalNamedInsuredDetails,QQ8081110000,NB,Lucy,15:55.5,Businessowners,Liquor,
167601,AdditionalNamedInsuredDetails,QQ8081110000,CA,Lucy,15:44.0,Businessowners,Liquor,
167575,AdditionalNamedInsuredDetails,QQ5107610000,NB,Christopher,11:35.1,Businessowners,Equipment Dealers,
167574,AdditionalNamedInsuredDetails,QQ5107610000,NB,Christopher,11:33.9,Businessowners,Equipment Dealers,
167573,AdditionalNamedInsuredDetails,QQ5107610000,NB,Christopher,11:31.1,Businessowners,Equipment Dealers,
167572,AdditionalNamedInsuredDetails,QQ5107610000,CA,Christopher,11:18.4,Businessowners,Equipment Dealers,
167489,CAAdditionalNamedInsuredDetails,QQ6559310000,NB,Isabella ,59:38.6,Commercial Auto,Baked Goods,
167488,CAAdditionalNamedInsuredDetails,QQ6559310000,NB,Isabella ,59:34.0,Commercial Auto,Baked Goods,
167487,CAAdditionalNamedInsuredDetails,QQ6559310000,NB,Isabella ,59:26.3,Commercial Auto,Baked Goods,
167486,CAAdditionalNamedInsuredDetails,QQ6559310000,CA,Isabella ,59:11.9,Commercial Auto,Baked Goods,
167476,Mortgagee,QQ3082310000,CA,Alexander,55:43.3,Businessowners,Construction,
167399,AdditionalNamedInsuredDetails,QQ4737610000,CA,Aubrey,21:05.1,Businessowners,DayCare Center,
167398,AdditionalNamedInsuredDetails,QQ4737610000,CA,Aubrey,21:02.9,Businessowners,DayCare Center,
167397,AdditionalNamedInsuredDetails,QQ4737610000,CA,Aubrey,19:11.1,Businessowners,DayCare Center,
167351,CAAdditionalNamedInsuredDetails,QQ8715810000,CA,Skylar,46:23.8,Commercial Auto,Liquor,
167350,CAAdditionalNamedInsuredDetails,QQ8715810000,CA,Skylar,46:22.3,Commercial Auto,Liquor,
167324,CAAdditionalNamedInsuredDetails,QQ6197110000,CA,Samantha,02:37.3,Commercial Auto,Machinery Repair,
167323,CAAdditionalNamedInsuredDetails,QQ6197110000,CA,Samantha,02:36.6,Commercial Auto,Machinery Repair,
167293,CAAdditionalNamedInsuredDetails,QQ6276010000,CA,Elliana,55:50.6,Commercial Auto,machinery Dealers,
167256,WCAdditionalNamedInsuredDetails,QQ6485810000,EC,Daisy,36:24.7,Workers Compensation,Carpenters,
167255,WCAdditionalNamedInsuredDetails,QQ6485810000,EC,Daisy,34:44.9,Workers Compensation,Carpenters,
167254,WCAdditionalNamedInsuredDetails,QQ6485810000,CA,Daisy,34:34.0,Workers Compensation,Carpenters,
167233,Mortgagee,QQ3712410000,CA,Faye,20:36.3,Businessowners,Construction,
167116,CAAdditionalNamedInsuredDetails,QQ7562010000,EC,Nathalia,38:06.3,Commercial Auto,Comedy Troupes,
167115,CAAdditionalNamedInsuredDetails,QQ7562010000,EC,Nathalia,38:05.6,Commercial Auto,Comedy Troupes,
167114,CAAdditionalNamedInsuredDetails,QQ7562010000,EC,Nathalia,36:47.5,Commercial Auto,Comedy Troupes,
167113,CAAdditionalNamedInsuredDetails,QQ7562010000,CA,Nathalia,36:33.1,Commercial Auto,Comedy Troupes,
167105,Mortgagee,QQ2436310000,CA,Amelia,33:01.6,Businessowners,"Instrument, toy, merchant Wholesalers",
167104,Mortgagee,QQ2436310000,CA,Amelia,32:58.9,Businessowners,"Instrument, toy, merchant Wholesalers",
167103,Mortgagee,QQ2436310000,CA,Amelia,32:55.0,Businessowners,"Instrument, toy, merchant Wholesalers",
167102,Mortgagee,QQ2436310000,CA,Amelia,32:54.0,Businessowners,"Instrument, toy, merchant Wholesalers",
167070,AdditionalNamedInsuredDetails,QQ2436310000,CA,Amelia,28:51.9,Businessowners,"Instrument, toy, merchant Wholesalers",
167069,AdditionalNamedInsuredDetails,QQ2436310000,CA,Amelia,27:43.0,Businessowners,"Instrument, toy, merchant Wholesalers",
167068,AdditionalNamedInsuredDetails,QQ2436310000,CA,Amelia,27:42.8,Businessowners,"Instrument, toy, merchant Wholesalers",
167051,WCAdditionalNamedInsuredDetails,QQ1178210000,CA,Lila,18:52.8,Workers Compensation,Plumbing supply stores,
167050,WCAdditionalNamedInsuredDetails,QQ1178210000,CA,Lila,18:52.2,Workers Compensation,Plumbing supply stores,
167049,WCAdditionalNamedInsuredDetails,QQ1178210000,CA,Lila,17:28.7,Workers Compensation,Plumbing supply stores,
166979,CAAdditionalNamedInsuredDetails,QQ8929410000,CA,Zara,02:53.8,Commercial Auto,Plumbing Fixture installation,
166978,CAAdditionalNamedInsuredDetails,QQ8929410000,CA,Zara,02:52.7,Commercial Auto,Plumbing Fixture installation,
166977,CAAdditionalNamedInsuredDetails,QQ8929410000,CA,Zara,01:36.5,Commercial Auto,Plumbing Fixture installation,
166966,Mortgagee,QQ973910000,CA,Mauritz,53:48.1,Businessowners,Water distribution,
166965,Mortgagee,QQ973910000,CA,Mauritz,53:45.6,Businessowners,Water distribution,
166964,Mortgagee,QQ973910000,CA,Mauritz,53:39.3,Businessowners,Water distribution,
166963,Mortgagee,QQ973910000,CA,Mauritz,53:38.3,Businessowners,Water distribution,
166887,Mortgagee,QQ2073710000,CA,akash,01:20.0,Businessowners,Petals Florist,
166879,Mortgagee,QQ2073710000,CA,akash,01:14.8,Businessowners,Petals Florist,
166857,CAAdditionalNamedInsuredDetails,QQ3051610000,CA,William,01:04.6,Commercial Auto,Carpenters,
166817,CAAdditionalNamedInsuredDetails,QQ5970710000,CA,Tyler,36:15.4,Commercial Auto,Equipment Sale,
166810,CAAdditionalNamedInsuredDetails,QQ4428610000,CA,Haleik,37:26.6,Commercial Auto,Equipment Sale,
166762,Mortgagee,QQ3474010000,CA,Gelvin,03:04.2,Businessowners,Farm Corportation,
166761,Mortgagee,QQ3474010000,CA,Gelvin,03:02.4,Businessowners,Farm Corportation,
166760,Mortgagee,QQ3474010000,CA,Gelvin,03:03.1,Businessowners,Farm Corportation,
166759,Mortgagee,QQ3474010000,CA,Gelvin,03:01.6,Businessowners,Farm Corportation,
166731,AdditionalNamedInsuredDetails,QQ3474010000,CA,Gelvin,01:15.2,Businessowners,Farm Corportation,
166730,AdditionalNamedInsuredDetails,QQ3474010000,CA,Gelvin,01:14.7,Businessowners,Farm Corportation,
166729,AdditionalNamedInsuredDetails,QQ3474010000,CA,Gelvin,00:44.0,Businessowners,Farm Corportation,
166718,Mortgagee,QQ6871410000,CA,James,56:48.9,Businessowners,null,
166717,Mortgagee,QQ6871410000,CA,James,56:47.7,Businessowners,null,
166716,Mortgagee,QQ6871410000,CA,James,56:46.0,Businessowners,null,
166715,Mortgagee,QQ6871410000,CA,James,56:45.0,Businessowners,null,
166691,AdditionalNamedInsuredDetails,QQ8598510000,NB,Kelvin,30:12.0,Businessowners,null,
166690,AdditionalNamedInsuredDetails,QQ8598510000,NB,Kelvin,30:11.5,Businessowners,null,
166689,AdditionalNamedInsuredDetails,QQ8598510000,CA,Kelvin,29:44.8,Businessowners,null,
166671,AdditionalNamedInsuredDetails,QQ6871410000,CA,James,28:21.9,Businessowners,Farm Corportation,
166670,AdditionalNamedInsuredDetails,QQ6871410000,CA,James,28:21.3,Businessowners,Farm Corportation,
166658,Mortgagee,QQ3401510000,NB,Daniel,45:37.8,Businessowners,null,
166656,Mortgagee,QQ3401510000,NB,Daniel,45:36.1,Businessowners,null,
166655,Mortgagee,QQ3401510000,NB,Daniel,45:33.8,Businessowners,null,
166654,Mortgagee,QQ3401510000,NB,Daniel,45:32.6,Businessowners,null,
166653,Mortgagee,QQ3401510000,NB,Daniel,45:30.8,Businessowners,null,
166643,Mortgagee,QQ2582510000,CA,Gabriel,44:38.5,Businessowners,null,
166642,Mortgagee,QQ2582510000,CA,Gabriel,44:37.2,Businessowners,null,
166641,Mortgagee,QQ2582510000,CA,Gabriel,44:35.4,Businessowners,null,
166640,Mortgagee,QQ2582510000,CA,Gabriel,44:34.6,Businessowners,null,
166617,AdditionalNamedInsuredDetails,QQ3401510000,CA,Daniel,35:53.5,Businessowners,Farm Corportation,
166616,AdditionalNamedInsuredDetails,QQ3401510000,CA,Daniel,35:50.4,Businessowners,Farm Corportation,
166615,AdditionalNamedInsuredDetails,QQ3401510000,CA,Daniel,35:15.9,Businessowners,Farm Corportation,
166584,AdditionalNamedInsuredDetails,QQ2582510000,NB,Gabriel,25:02.1,Businessowners,Machinery Repair,
166583,AdditionalNamedInsuredDetails,QQ2582510000,NB,Gabriel,25:02.7,Businessowners,Machinery Repair,
166582,AdditionalNamedInsuredDetails,QQ2582510000,NB,Gabriel,25:00.4,Businessowners,Machinery Repair,
166581,AdditionalNamedInsuredDetails,QQ2582510000,CA,Gabriel,24:22.3,Businessowners,Machinery Repair,
166569,Mortgagee,QQ1284410000,NB,Gabriel,44:39.6,Businessowners,DayCare Center,
166568,Mortgagee,QQ1284410000,NB,Gabriel,44:38.4,Businessowners,DayCare Center,
166567,Mortgagee,QQ1284410000,NB,Gabriel,44:25.1,Businessowners,DayCare Center,
166557,Mortgagee,QQ5706210000,NB,Danel,43:43.9,Businessowners,Equipment Dealers,
166556,Mortgagee,QQ5706210000,NB,Danel,43:42.9,Businessowners,Equipment Dealers,
166555,Mortgagee,QQ5706210000,NB,Danel,43:40.6,Businessowners,Equipment Dealers,
166554,Mortgagee,QQ5706210000,NB,Danel,43:33.2,Businessowners,Equipment Dealers,
166543,Mortgagee,QQ2931110000,CA,Gelvin,42:52.5,Businessowners,Equipment Dealers,
166542,Mortgagee,QQ2931110000,CA,Gelvin,42:51.3,Businessowners,Equipment Dealers,
166541,Mortgagee,QQ2931110000,CA,Gelvin,42:50.6,Businessowners,Equipment Dealers,
166512,AdditionalNamedInsuredDetails,QQ1284410000,CA,Gabriel,41:03.9,Businessowners,DayCare Center,
166511,AdditionalNamedInsuredDetails,QQ1284410000,CA,Gabriel,41:03.5,Businessowners,DayCare Center,
166510,AdditionalNamedInsuredDetails,QQ1284410000,CA,Gabriel,40:11.0,Businessowners,DayCare Center,
166478,AdditionalNamedInsuredDetails,QQ2931110000,NB,Gelvin,38:17.7,Businessowners,Equipment Dealers,
166477,AdditionalNamedInsuredDetails,QQ2931110000,NB,Gelvin,38:16.7,Businessowners,Equipment Dealers,
166476,AdditionalNamedInsuredDetails,QQ2931110000,NB,Gelvin,38:05.6,Businessowners,Equipment Dealers,
166475,AdditionalNamedInsuredDetails,QQ2931110000,CA,Gelvin,37:20.0,Businessowners,Equipment Dealers,
166458,AdditionalNamedInsuredDetails,QQ5706210000,NB,Danel,35:51.1,Businessowners,Equipment Dealers,
166457,AdditionalNamedInsuredDetails,QQ5706210000,NB,Danel,35:50.4,Businessowners,Equipment Dealers,
166456,AdditionalNamedInsuredDetails,QQ5706210000,NB,Danel,35:49.5,Businessowners,Equipment Dealers,
166455,AdditionalNamedInsuredDetails,QQ5706210000,CA,Danel,35:21.9,Businessowners,Equipment Dealers,
166445,Mortgagee,QQ2409910000,CA,Sevyn,34:10.3,Businessowners,Machinery Repair,
166444,Mortgagee,QQ2409910000,CA,Sevyn,34:06.8,Businessowners,Machinery Repair,
166443,Mortgagee,QQ2409910000,CA,Sevyn,34:04.4,Businessowners,Machinery Repair,
166442,Mortgagee,QQ2409910000,CA,Sevyn,34:03.6,Businessowners,Machinery Repair,
166396,AdditionalNamedInsuredDetails,QQ2409910000,CA,Sevyn,21:03.5,Businessowners,Machinery Repair,
166395,AdditionalNamedInsuredDetails,QQ2409910000,CA,Sevyn,20:59.9,Businessowners,Machinery Repair,
166394,AdditionalNamedInsuredDetails,QQ2409910000,CA,Sevyn,20:22.8,Businessowners,Machinery Repair,
166374,AdditionalNamedInsuredDetails,QQ7990610000,NB,Robert,18:20.7,Businessowners,Construction,
166373,AdditionalNamedInsuredDetails,QQ7990610000,NB,Robert,18:19.6,Businessowners,Construction,
166372,AdditionalNamedInsuredDetails,QQ7990610000,NB,Robert,18:14.5,Businessowners,Construction,
166371,AdditionalNamedInsuredDetails,QQ7990610000,CA,Robert,17:49.6,Businessowners,Construction,
166353,AdditionalNamedInsuredDetails,QQ2393810000,CA,Elizebeth,50:28.1,Businessowners,Farm Corportation,
166298,Mortgagee,QQ4039710000,CA,Alec,45:45.3,Businessowners,Equipment Sale,
166263,AdditionalNamedInsuredDetails,QQ4039710000,CA,Alec,42:55.8,Businessowners,Equipment Sale,
166262,AdditionalNamedInsuredDetails,QQ4039710000,CA,Alec,42:55.5,Businessowners,Equipment Sale,
166100,Mortgagee,QQ5685410000,CA,Jacob,05:29.6,Businessowners,Construction,
165962,Mortgagee,QQ3820910000,EC,Jaques,43:51.1,Businessowners,Musical Insrument Stores,
165959,Mortgagee,QQ3820910000,EC,Jaques,43:35.7,Businessowners,Musical Insrument Stores,
165958,Mortgagee,QQ3820910000,EC,Jaques,43:32.0,Businessowners,Musical Insrument Stores,
165957,Mortgagee,QQ3820910000,EC,Jaques,43:31.3,Businessowners,Musical Insrument Stores,
165899,AdditionalNamedInsuredDetails,QQ3820910000,EC,Jaques,40:14.1,Businessowners,Musical Insrument Stores,
165898,AdditionalNamedInsuredDetails,QQ3820910000,EC,Jaques,40:12.9,Businessowners,Musical Insrument Stores,
165897,AdditionalNamedInsuredDetails,QQ3820910000,EC,Jaques,40:12.6,Businessowners,Musical Insrument Stores,
165896,AdditionalNamedInsuredDetails,QQ3820910000,EC,Jaques,39:59.2,Businessowners,Musical Insrument Stores,
165813,Mortgagee,QQ6581610000,CA,Jack,28:44.2,Businessowners,Locksmith,
165698,CAAdditionalNamedInsuredDetails,QQ1229010000,CA,Bruno,51:55.1,Commercial Auto,"Instrument, toy, merchant Wholesalers",
165697,CAAdditionalNamedInsuredDetails,QQ1229010000,CA,Bruno,51:53.5,Commercial Auto,"Instrument, toy, merchant Wholesalers",
165696,CAAdditionalNamedInsuredDetails,QQ1229010000,CA,Bruno,51:53.0,Commercial Auto,"Instrument, toy, merchant Wholesalers",
165695,CAAdditionalNamedInsuredDetails,QQ1229010000,CA,Bruno,50:52.9,Commercial Auto,"Instrument, toy, merchant Wholesalers",
165680,WCAdditionalNamedInsuredDetails,QQ1733210000,CA,Lucifer,36:00.4,Workers Compensation,Plumbing supply stores,
165679,WCAdditionalNamedInsuredDetails,QQ1733210000,CA,Lucifer,34:26.4,Workers Compensation,Plumbing supply stores,
165664,WCAdditionalNamedInsuredDetails,QQ2003110000,CA,Tremaine,25:05.7,Workers Compensation,Plumbing and heating contractors,
165663,WCAdditionalNamedInsuredDetails,QQ2003110000,CA,Tremaine,25:02.5,Workers Compensation,Plumbing and heating contractors,
165662,WCAdditionalNamedInsuredDetails,QQ2003110000,CA,Tremaine,25:02.0,Workers Compensation,Plumbing and heating contractors,
165661,WCAdditionalNamedInsuredDetails,QQ2003110000,CA,Tremaine,22:06.2,Workers Compensation,Plumbing and heating contractors,
165653,Mortgagee,QQ8280010000,CA,Klara,22:45.5,Businessowners,Plumbing Fixture installation,
165652,Mortgagee,QQ8280010000,CA,Klara,22:41.0,Businessowners,Plumbing Fixture installation,
165651,Mortgagee,QQ8280010000,CA,Klara,21:59.9,Businessowners,Plumbing Fixture installation,
165650,Mortgagee,QQ8280010000,CA,Klara,21:59.1,Businessowners,Plumbing Fixture installation,
165649,Mortgagee,QQ8280010000,CA,Klara,21:58.1,Businessowners,Plumbing Fixture installation,
165615,AdditionalNamedInsuredDetails,QQ8280010000,CA,Klara,12:27.1,Businessowners,Plumbing Fixture installation,
165614,AdditionalNamedInsuredDetails,QQ8280010000,CA,Klara,11:20.9,Businessowners,Plumbing Fixture installation,
165564,CAAdditionalNamedInsuredDetails,QQ3834210000,CA,Drizella,40:10.6,Commercial Auto,Water distribution,
165563,CAAdditionalNamedInsuredDetails,QQ3834210000,CA,Drizella,40:10.3,Commercial Auto,Water distribution,
165562,CAAdditionalNamedInsuredDetails,QQ3834210000,CA,Drizella,39:15.9,Commercial Auto,Water distribution,
165518,AdditionalNamedInsuredDetails,QQ3981010000,EC,Adam,31:07.6,Businessowners,Plumbing Fixture installation,
165517,AdditionalNamedInsuredDetails,QQ3981010000,EC,Adam,31:06.8,Businessowners,Plumbing Fixture installation,
165516,AdditionalNamedInsuredDetails,QQ3981010000,EC,Adam,31:04.4,Businessowners,Plumbing Fixture installation,
165515,AdditionalNamedInsuredDetails,QQ3981010000,CA,Adam,30:51.2,Businessowners,Plumbing Fixture installation,
165507,Mortgagee,QQ1151910000,NB,Nathan,28:31.9,Businessowners,Plumbing Fixture installation,
165506,Mortgagee,QQ1151910000,NB,Nathan,28:30.4,Businessowners,Plumbing Fixture installation,
165505,Mortgagee,QQ1151910000,NB,Nathan,28:25.7,Businessowners,Plumbing Fixture installation,
165504,Mortgagee,QQ1151910000,NB,Nathan,28:24.5,Businessowners,Plumbing Fixture installation,
165503,Mortgagee,QQ1151910000,NB,Nathan,28:21.9,Businessowners,Plumbing Fixture installation,
165483,AdditionalNamedInsuredDetails,QQ1151910000,NB,Nathan,25:44.9,Businessowners,Plumbing Fixture installation,
165482,AdditionalNamedInsuredDetails,QQ1151910000,NB,Nathan,25:44.2,Businessowners,Plumbing Fixture installation,
165481,AdditionalNamedInsuredDetails,QQ1151910000,NB,Nathan,25:41.7,Businessowners,Plumbing Fixture installation,
165480,AdditionalNamedInsuredDetails,QQ1151910000,CA,Nathan,25:29.2,Businessowners,Plumbing Fixture installation,
165472,Mortgagee,QQ1859510000,CA,Henry,19:23.1,Businessowners,Plumbing and heating contractors,
165438,Mortgagee,QQ2290310000,EC,Jeremy,10:59.5,Businessowners,Plumbing and heating contractors,
165437,Mortgagee,QQ2290310000,EC,Jeremy,10:56.6,Businessowners,Plumbing and heating contractors,
165436,Mortgagee,QQ2290310000,EC,Jeremy,10:52.9,Businessowners,Plumbing and heating contractors,
165435,Mortgagee,QQ2290310000,EC,Jeremy,10:51.5,Businessowners,Plumbing and heating contractors,
165434,Mortgagee,QQ2290310000,EC,Jeremy,10:43.1,Businessowners,Plumbing and heating contractors,
165404,AdditionalNamedInsuredDetails,QQ2290310000,EC,Jeremy,07:48.6,Businessowners,Plumbing and heating contractors,
165401,AdditionalNamedInsuredDetails,QQ2290310000,CA,Jeremy,07:22.9,Businessowners,Plumbing and heating contractors,
165393,Mortgagee,QQ4337510000,NB,Christian,02:40.9,Businessowners,Plumbing supply stores,
165392,Mortgagee,QQ4337510000,NB,Christian,02:37.9,Businessowners,Plumbing supply stores,
165359,AdditionalNamedInsuredDetails,QQ4337510000,NB,Christian,57:35.4,Businessowners,Plumbing supply stores,
165358,AdditionalNamedInsuredDetails,QQ4337510000,NB,Christian,57:34.8,Businessowners,Plumbing supply stores,
165357,AdditionalNamedInsuredDetails,QQ4337510000,NB,Christian,57:29.6,Businessowners,Plumbing supply stores,
165356,AdditionalNamedInsuredDetails,QQ4337510000,CA,Christian,57:17.5,Businessowners,Plumbing supply stores,
165348,Mortgagee,QQ6000310000,NB,Walter,52:28.1,Businessowners,Construction,
165347,Mortgagee,QQ6000310000,NB,Walter,52:19.9,Businessowners,Construction,
